pvalue,gene_name
0.292906744,
0.084495339,FLJ23594
0.714063786,MS4A6A
0.448297707,KIAA0420
0.136292844,
0.897272081,FLJ10008
0.099495302,SLC4A7
0.300079255,ACTN1
0.341065686,GNRH2
0.777786454,
0.670121123,FGF9
0.330374827,DKFZP434N014
0.510433914,PSMB3
0.819109621,RFPL1S
0.557090709,CGI-152
0.586194535,
0.446541438,FLJ13491
0.754271734,
0.09287281,DDX8
0.224645502,DLX4
0.881609905,FBN2
0.398281558,
0.634433983,NDUFA4
0.569556423,
0.665684916,ESRRBL1
0.913470415,GAPD
0.315450685,FZD9
0.602874956,COX17
0.919403073,DKFZP586E192
0.708079656,
0.944705524,F12
0.704406118,CCNA2
0.808778288,
0.464563442,
0.328058178,
0.344430715,
0.77119145,BAI3
0.948321316,SNX5
0.906781591,
0.596229068,HUG1
0.392249236,VAV1
0.647392876,
0.786257456,
0.85924217,
0.508637721,OAS1
0.215879115,
0.751636468,PXR1
0.984072579,XPNPEPL
0.799983422,HFSE-1
0.778368016,EPHB6
0.26484595,DAB2
0.058574945,MGC2668
0.223851626,
0.567545107,
0.243436232,FASN
0.738845755,
0.658266257,IGF1
0.392308976,SH3GL3
0.971875406,C1QTNF5
0.201078284,
0.62419772,FLJ21148
0.681383962,RPS23
0.372001134,
0.385519224,
0.474045998,ITPR2
0.139093708,
0.39332074,FLJ13798
0.926311165,DKFZp434O032
0.011780338,
0.973550217,KIAA0121
0.688527092,C4ST
0.664128828,
0.155300311,SLC25A13
0.338983692,
0.878831365,ANXA7
0.70145397,ASPA
0.810685107,RES4-25
0.279127639,
0.158972508,SLC29A1
0.435164758,PAX5
0.543718035,
0.414978744,SDBCAG84
0.990534242,LOC92771
0.359131207,EPB41L2
0.976430374,IL17E
0.948804637,
0.501930295,KIAA0557
0.709721488,LGMN
0.653600948,FLJ20209
0.602978871,KIAA1126
0.443675171,
0.439649109,FLJ23577
0.187667129,DECR1
0.409248913,TRPC4
0.682515704,APELIN
0.418406271,ZNF297
0.161024715,SERPINA3
0.887871021,PRDM5
0.490647544,COL8A1
0.975529381,TM6SF2
0.839206136,OBP2B
0.745866391,
0.005357558,GUCY2C
0.615495221,
0.130680698,
0.953149685,LHPP
0.634108362,HLXB9
0.073639072,
0.984171978,LOC51266
0.7468737,DRIM
0.491512933,
0.506668546,ASL
0.419804272,
0.832784094,DKFZP586I222
0.530022278,
0.249168917,ZNF262
0.152153412,
0.088937636,
0.413252737,
0.345284767,FADS1
0.41756494,GAPD
0.247255641,
0.375152751,MGC5297
0.460085236,MYLE
0.494925215,PTGS2
0.394538551,
0.058019904,LOC58514
0.389392682,GSTM3
0.861658789,HGF
0.175934969,KIAA0546
0.720868087,PRO2900
0.158653746,CBFA2T2
0.866299116,DGUOK
0.321340906,
0.562377259,DACH
0.833693767,
0.463903804,P450RAI-2
0.917568961,
0.481479796,NAP1L4
0.067697601,CDA
0.787270448,
0.754299572,ACYP2
0.611390853,
0.91677644,TSHB
0.698325489,
0.424174949,
0.926631442,RPL39
0.269551014,
0.326073181,
0.831944195,PCCB
0.861762863,BRUNOL4
0.956210906,FLJ22116
0.992948229,ZNF277
0.681313116,
0.6828178,TMPRSS2
0.846477947,NPTX2
0.951170937,
0.995662046,LOC57090
0.329228588,KIAA1742
0.889081154,FLJ23168
0.963069501,KCNK4
0.764404214,
0.160338299,IFNGR1
0.685651204,SNAPC3
0.290911985,SIM2
0.207234827,
0.285283718,FLJ11113
0.810850755,
0.801637793,DYRK3
0.012609235,IL10RB
0.134832829,BCKDHA
0.943660654,KIAA0376
0.658643859,ALDH4A1
0.319484746,
0.919120731,
0.775782428,
0.73965514,ACCN3
0.385860022,GPSN2
0.636483325,ENPP2
0.492230198,CRYBA4
0.540318964,E4F1
0.32834845,
0.582058869,CALCRL
0.516857504,
0.798574625,
0.908396871,PFDN1
0.102751669,TRIM22
0.34238653,
0.559967012,
0.548321323,C15orf5
0.092053439,SH3BP4
0.318180177,DIM1
0.115736758,GDF1
0.73919584,FACL6
0.88156601,FLN29
0.917741254,
0.373031271,LOC51631
0.837227795,LYSAL1
0.614602459,PCYT1A
0.740985308,
0.996751514,FLJ23584
0.250369325,
0.052546608,
0.971010971,
0.954131687,
0.579857283,CASP14
0.075636747,FLJ10276
0.186112235,NESCA
0.189041975,
0.237248198,RECQL
0.045039165,FLJ10849
0.751739094,CHEK1
0.553696458,
0.941988078,FLJ22233
0.63539879,GAPD
0.076249681,DKFZP564J012
0.978276605,
0.320082102,MAPK1
0.193063119,
0.677984083,MYO5C
0.916839818,TTTY1
0.089753545,
0.864144616,ALEX3
0.97267959,
0.13966347,EPHA5
0.873647408,DKFZP564O123
0.54591037,
0.856118138,
0.569006002,PABPCP2
0.394582015,
0.703615196,CLIC5
0.734106675,
0.326900773,
0.904593752,FLJ10486
0.89972591,LTB4R
0.497365838,DKFZp434F232
0.58440405,ANP32D
0.420367619,RDH8
0.627492733,
0.656362777,
0.696495961,REN
0.466250522,
0.365817118,
0.258212988,SEC23B
0.45171346,AP2M1
0.447160422,GPC6
0.536516795,TSG101
0.755062369,AKAP11
0.221459738,ICAP-1A
0.840557949,
0.755767273,LOC51181
0.254767595,DVS27
0.1889716,BTG4
0.844580002,SP100
0.361574196,
0.819366315,
0.055314687,EXT1
0.392437764,
0.088162971,CYP2D6
0.773701568,CALCR
0.180800537,FLJ21617
0.824086533,KIAA0869
0.319867574,
0.313370123,CLECSF5
0.334587927,
0.474831981,NMT2
0.157400057,FLJ10853
0.308565163,
0.149851568,KCNJ8
0.478854213,FLJ22347
0.68669389,
0.771830131,STAR
0.268250726,PLXNB3
0.749849117,SLC8A1
0.837793704,GHITM
0.318624757,
0.267662233,
0.769160024,PRO0529
0.596604332,SMCY
0.721306172,SCAP
0.899731797,ALX3
0.213905666,PRKCL2
0.124340728,TCAP
0.108103703,
0.852405615,ADRA2B
0.661963296,
0.954119492,
0.547956807,ENG
0.231343685,LOC51234
0.865782273,S100A12
0.052632064,
0.536357818,HSPB7
0.867085345,KIAA0171
0.515763035,DSTN
0.540639881,
0.542948936,ZFP37
0.62559979,
0.357571945,LOC57158
0.243496506,
0.146103496,
0.560657919,
0.727164989,
0.985299549,p25
0.780182586,KIAA0494
0.28822663,TCL6
0.411180178,METL
0.009292246,
0.1128076,
0.869015594,KIAA1247
0.262055993,
0.180686521,
0.691502131,
0.82042603,FLJ20605
0.859507153,GDF11
0.299769425,SP4
0.408300537,REC8
0.617214278,HNRPU
0.572277469,UBXD2
0.761302055,
0.927845654,CHMP1.5
0.258696732,AR
0.668680015,PTCH2
0.876228157,RP1
0.479848935,RRBP1
0.597929939,
0.563255057,PYCR1
0.596825456,PRKR
0.692063022,GNG4
0.868412668,
0.761772248,FLJ13660
0.170239393,
0.959229532,CPB2
0.259193445,1D12A
0.650644804,DNASE1L1
0.965007782,FLJ10482
0.486166517,MMD
0.226361239,DOC1
0.183192276,TRIP12
0.702306794,ILKAP
0.760211817,OPA3
0.113103818,
0.507073625,RBMS3
0.227446496,KIAA1246
0.727206521,BPAG1
0.401116364,RICH1
0.980700097,
0.399772353,
0.586451797,ZAK
0.1768211,LAPTM5
0.856649152,ZNF8
0.993804698,
0.003352398,NT5
0.144897868,
0.482274346,LOC57086
0.462098349,NKX2B
0.560953323,
0.714306443,CPO
0.640867567,NLK
0.051881731,
0.324009299,PIK3R2
0.124770846,
0.824555583,
0.389090487,
0.405466649,ACP1
0.272620785,
0.907670938,
0.610218589,PHCA
0.833094985,OR6A1
0.331053569,MIL1
0.726392524,KIAA1109
0.240331027,SNX7
0.349318555,KIAA1495
0.853221783,PRO2176
0.470637391,
0.252767917,
0.896341046,KIAA0346
0.79621443,FLJ10901
0.454454314,
0.262590475,KIAA0729
0.900886968,RASGRF1
0.982619792,RGS12
0.298040093,FLJ12270
0.18671154,
0.999351163,
0.634966412,GPR72
0.190909279,
0.800259231,
0.811936624,NDUFV2
0.342343999,OR10C1
0.71954021,HUNK
0.569892436,MMP2
0.125550254,C20orf12
0.018918224,FLJ22693
0.532386682,RGS19
0.341177104,
0.71285538,KARS
0.870487084,DONSON
0.884589386,
0.530340654,
0.301853152,
0.451767318,HP1-BP74
0.184266769,LOC51700
0.810977869,AMSH
0.265177315,FLJ12221
0.879178882,ZNF73
0.932517436,RYK
0.112828956,HSPCA
0.834483418,
0.084143348,COPB
0.028001204,TIAF1
0.701629638,PLS3
0.64780147,TARBP2
0.82735391,NDUFA3
0.230494194,ONECUT2
0.963863612,TNFSF6
0.927913638,RPL8
0.515206582,
0.321137946,RDS
0.303826932,ADMR
0.246633634,
0.317967794,
0.075195084,DGCR8
0.895606067,SELENBP1
0.583458298,
0.591359588,NDUFS6
0.646827706,
0.237970653,FGF20
0.786523183,LOC51028
0.089096443,FBXL3A
0.775113924,ECHS1
0.633606426,
0.58626764,
0.069098393,FLJ10687
0.104036903,CDS2
0.814032896,STAG3
0.891897606,OR52A1
0.102894201,KBRAS1
0.86758175,ADAMTS6
0.922610908,DRG1
0.043652076,TEM7
0.587288368,MTRF1
0.460189139,KIAA1116
0.666130841,LOC55862
0.378466879,ZNF140
0.309299326,USP24
0.990408368,TBK1
0.883800765,
0.249919118,KIAA0808
0.432021979,BUB3
0.501417349,FEN1
0.571090511,PLAC1
0.113535434,PPID
0.761327823,PUS1
0.855966305,OA1
0.583377506,GAPD
0.460991446,KIAA0514
0.794655489,
0.848635141,MDS032
0.328506321,CDC14A
0.319567281,FLJ20356
0.052172729,
0.316308716,NMU2R
0.920785464,C20orf43
0.041079708,SF3A2
0.479682423,RPS29
0.409945063,NAPB
0.248430178,TGFB3
0.317559283,FLJ10945
0.8075528,DIAPH3
0.664446737,
0.528864382,DNAJB5
0.11998292,
0.416303372,SEL1L
0.412110821,
0.265250295,
0.019578128,
0.665788685,
0.182477378,
0.860438882,DSS1
0.330524483,ANG
0.975754809,LAMR1
0.74618655,PAFAH1B2
0.181962606,
0.903845379,GGCX
0.394873542,
0.943275848,CYP27B1
0.719721249,ATP6A1
0.464691966,
0.245557993,SIPL
0.315640219,KIAA0390
0.931335999,SCNN1G
0.507874354,PAPPA
0.604277022,PDCD6IP
0.959607685,
0.483308475,
0.326984791,NARS
0.589313469,
0.307784546,FGFR3
0.204504115,FLJ11259
0.446803952,TP63
0.542219553,PARG
0.621337286,LTBP4
0.284119948,
0.897673723,C20orf104
0.060896776,
0.908580821,
0.562166273,STK2
0.643623445,DYSF
0.605015913,DKFZP586G172
0.046275878,FLJ10520
0.11527685,CPR8
0.353463253,
0.875944453,ABCC2
0.535240014,T54
0.739167964,RUNX3
0.943347172,ZNF6
0.744512823,
0.845843338,MTBP
0.943498058,EPHA2
0.924275101,
0.470658689,
0.534160843,BOKL
0.595463347,SCYA28
0.692223254,GNAQ
0.476047347,KHSRP
0.185422988,
0.797395787,ZNF259
0.763470083,ANKRD5
0.271137704,RNGTT
0.374853928,
0.67045219,
0.081706791,FLJ10724
0.168969995,FLJ11342
0.585808933,PALM
0.799781801,FLJ22028
0.319143579,FLJ21438
0.971304062,M17S2
0.412638472,AKAP4
0.251333874,SLC2A6
0.229265658,FLJ10297
0.836507474,MCOLN1
0.19993333,KIAA0441
0.477394227,
0.783091193,
0.821749441,PARN
0.111284959,COL4A1
0.736845413,IL1RL1LG
0.695306061,DUSP4
0.379296721,DJ511E16.2
0.61849841,
0.58036221,CARD9
0.496638037,HFE
0.904911803,
0.634543029,MPP1
0.15244648,
0.261017045,FLJ11730
0.221625438,
0.943701865,HCR
0.269263157,
0.771152752,LOC51279
0.28128073,PAK6
0.337675918,ILVBL
0.37625476,
0.981845311,
0.643581854,KIAA0097
0.536781067,WSB1
0.829708382,PPFIBP1
0.203770168,CDKN2D
0.920563964,
0.273891697,
0.696383344,FLJ10620
0.507108722,NCF1
0.401494128,
0.293674435,ERH
0.895644253,CHN1
0.359619586,MN1
0.852465903,NDUFV1
0.220244992,
0.552246951,
0.76760291,F11
0.306589894,NEUROD2
0.172310184,
0.991118772,MS4A12
0.539985772,FLJ10956
0.455923543,GJA8
0.653852762,
0.53809438,
0.730072489,SDCCAG8
0.341846728,Nrap
0.859816386,
0.443841354,FLJ10737
0.543236201,ATP11
0.869672866,INPPL1
0.918085588,KIAA1097
0.255234418,
0.573494049,RFX2
0.843499496,MGC2747
0.906606574,
0.835575568,PDHA1
0.127188266,
0.765017405,VHL
0.678568809,KIAA1467
0.458140658,
0.178338303,
0.639731385,CDH3
0.20846338,FLJ10572
0.128717196,BAI2
0.669568405,STK3
0.862317837,FLJ21924
0.376496043,
0.948969102,SCG2
0.987878242,EPB41L4
0.568740045,
0.170250843,
0.203971176,FPRL1
0.031026516,RBMS1
0.488757662,SHARP
0.212579386,GABARAP
0.527648744,BFSP1
0.333254865,
0.346889361,
0.710002952,
0.619257172,
0.672880122,ZNF195
0.341751108,FLJ20284
0.047020303,FLJ11743
0.782400203,
0.179852576,
0.652049062,
0.841089495,AKAP6
0.924239822,hSSH-1
0.614517522,
0.036214482,DDEF1
0.482821003,RPL10
0.273449555,
0.438294197,AS3
0.838098724,LCN1
0.688951783,FLJ20748
0.957204578,NOVA1
0.07496389,ATBF1
0.306071312,KLRD1
0.294285288,STX18
0.598087589,FLJ23186
0.673772343,APCL
0.899304886,
0.559307212,
0.384512261,
0.914146539,DLX2
0.61409647,
0.872747246,TAGLN2
0.923934158,KIAA1355
0.345226784,ADAM11
0.081618636,
0.80406145,MAS1
0.472107117,REGL
0.729890633,TAS2R3
0.845406673,
0.267571895,DDXL
0.577802901,HNRPK
0.632647574,DKFZp434B122
0.536587752,SLC25A12
0.499495524,C8orf1
0.475193561,EHD2
0.963465613,FLJ10408
0.487179871,POLR2J
0.369389429,
0.82343796,MAGOH
0.651806859,RPS6
0.308487784,KIAA1524
0.439657952,PRO1496
0.291540212,
0.42516697,NDUFA10
0.704910431,15-Sep
0.435757114,
0.984366359,IL15
0.408657077,
0.297108311,IPLA2(GAMMA)
0.876632157,
0.39601858,KIAA1155
0.869965914,
0.784656633,
0.155955771,
0.417071172,
0.511818208,
0.283109141,
0.361633498,
0.139549388,PIR121
0.979572245,CGA
0.850986207,EYA4
0.93223996,
0.654256932,BCMP1
0.715286491,FOXE2
0.305463068,
0.829160533,HDAC3
0.884888212,LOC51148
0.875325032,SALL1
0.13894572,
0.950597594,LOC51000
0.573251541,KIAA0769
0.305012098,
0.204524788,
0.810211982,LOC51259
0.641899573,CHAF1B
0.379769587,FLJ20401
0.77038958,DUT
0.144679875,
0.446911843,PRKAG3
0.380033091,FZD6
0.113339636,KIAA0683
0.344532457,PP35
0.384206988,
0.966831391,KCNJ16
0.376453218,SLC16A4
0.151246169,
0.287275696,OR7E24P
0.346557205,DKFZP564G196
0.705255997,
0.948085467,
0.625240942,TP73
0.824241067,
0.313705455,
0.246116666,
0.91244399,TRIO
0.37469915,IDH3A
0.110524593,MINPP1
0.384655076,
0.152796904,
0.689386555,SEC6
0.590790574,EIF3S6
0.438166872,OPTC
0.833274868,TCEB1L
0.085006106,CRTL1
0.526279639,
0.333228572,
0.936800259,CAMK4
0.394423628,KIAA0042
0.939926322,SCYA11
0.906079746,RASSF2
0.017851899,GPR12
0.06984316,DEFA4
0.719519679,
0.992677778,HARP11
0.498959213,ABL1
0.317052913,
0.877510393,FLJ20038
0.722609862,
0.883795125,KIAA1143
0.860892333,
0.760925875,
0.659951208,AMH
0.390420055,PRRG2
0.514620752,FLJ23047
0.603951429,
0.406620857,
0.152050849,TDE1
0.362769682,TACR2
0.197516159,
0.084909145,KIAA0513
0.205029014,MAP3K5
0.095887684,BAK1
0.593309351,KIAA1324
0.490834007,KIAA0596
0.641406076,SGK2
0.659553959,FLJ20034
0.222453702,
0.278518656,MDH2
0.696610553,
0.038948852,PRDM14
0.047591271,FPRL2
0.489865628,
0.845933952,FLJ10283
0.556920649,
0.05963396,FLJ13110
0.960807705,
0.736398036,PDE4C
0.633581416,
0.620427911,FLJ22724
0.60402692,
0.421426952,INPP5A
0.38695091,
0.451768526,GAPD
0.48454657,CRHBP
0.867621458,RPS11
0.322365984,
0.174596394,GAPD
0.307745473,RPP40
0.102271893,MYBPH
0.430079804,
0.507261615,TFF1
0.916027379,KIAA1077
0.072804413,PDE8B
0.185233392,
0.525733291,
0.791619873,
0.434979678,FLJ12565
0.174405692,NVL
0.460523501,FLII
0.711327243,KIAA0092
0.034828719,
0.980779206,GAPD
0.623021594,
0.538485314,
0.996733355,EXTL1
0.144593694,STK19
0.602977943,
0.434904499,
0.87614599,SULT1A1
0.415005636,RARS
0.227783571,
0.62678725,
0.725969104,ASMT
0.148030295,DKFZP434N161
0.877289859,TIMP3
0.866316777,OR52K3P
0.515555661,
0.035047248,SEC24A
0.689237121,
0.639907967,PFDN5
0.442467377,
0.252565764,
0.166915626,TMEM8
0.867038451,ATPW
0.590769707,CAPN5
0.166147915,CLONE25003
0.401201433,
0.847631047,
0.573580616,COMT
0.701173535,
0.096354672,KIAA0843
0.387024466,NT5C
0.206081245,
0.727769253,FLJ20802
0.748604502,
0.782139303,ATF5
0.194090661,RPL21
0.977512379,ABCA4
0.020185682,CTSK
0.847335083,MAP3K7
0.833000484,M160
0.473278265,PRO0097
0.327899347,C1orf29
0.93302676,
0.735977479,SLC22A4
0.414299206,
0.416172805,MYCBP
0.298305192,
0.617639412,
0.365620518,GAPD
0.676483707,FACL3
0.295544149,GSCL
0.105166526,
0.579620588,C16orf44
0.740098667,
0.123500218,GMEB1
0.123802826,KIAA1173
0.937437696,AMPD3
0.384218006,TRIM3
0.241349597,
0.912003687,SLU7
0.60745231,
0.916042753,CDO1
0.558371178,CXorf6
0.06099209,KLKB1
0.500439995,GRIN2D
0.996084574,
0.768730507,
0.120197631,
0.398387789,
0.004773035,GPI
0.383452629,SLC12A1
0.804526136,
0.164571343,SNRPE
0.483973613,SMURF2
0.331978256,
0.256982026,
0.501453959,CD3D
0.340941749,KIAA0090
0.208344628,BIKE
0.716031621,DKFZP564A241
0.214171607,TULP3
0.349314097,
0.371825979,TUCAN
0.509869736,CASQ2
0.932935061,
0.464790064,PRO0365
0.890095431,FLJ12787
0.023658321,SLC21A14
0.748889421,OR1D2
0.58501191,
0.091432131,
0.292872278,FGB
0.753480525,
0.204265521,
0.877980627,
0.812362051,KIAA0493
0.977793139,
0.426814275,
0.59028895,
0.202386819,
0.667098678,LOC51257
0.673366315,LOC51204
0.520960365,PON1
0.053924529,
0.179078381,
0.433851225,LOC57663
0.216027876,DKFZP434I173
0.851559162,EZH1
0.18862624,KIAA1450
0.71055895,GLTP
0.616843316,
0.676824889,DIO3
0.646061412,SSH3BP1
0.436935825,UFD1L
0.53255771,
0.252676032,JM1
0.252165441,SLC7A11
0.825886326,
0.768836997,GLI3
0.751969495,
0.063493414,CEPT1
0.452878114,OGG1
0.757560225,SARS
0.740661191,MAPK8IP2
0.461353957,
0.78272688,
0.390192439,LAMC3
0.682506877,GAPD
0.801946494,
0.080104957,SPI1
0.167830919,SSTR2
0.020323937,KIAA1163
0.277102559,
0.426557475,DNAJC7
0.619453062,RALA
0.993945702,PTDSS1
0.72117822,
0.780401765,NPM3
0.607972014,MAGEA1
0.587857475,KIAA1608
0.806499852,SLC6A9
0.624181607,KIAA1430
0.923199473,MSH4
0.900373343,MOST2
0.417944204,RGS10
0.940072284,RAMP2
0.652523357,KIAA1695
0.807038781,
0.415808358,CRYGD
0.40051681,
0.1114355,PKP1
0.775989508,KIAA0295
0.332809058,MGC4604
0.300234802,HSPC060
0.307722802,SFTPD
0.23838196,RAI14
0.238537875,COL19A1
0.071514935,MGAT2
0.557397504,ADORA2A
0.528185556,
0.445647688,PF1
0.383998034,LKAP
0.152778638,
0.745651984,GAPD
0.046339531,IRF1
0.23808838,
0.785606854,HRH1
0.772396887,
0.487738347,FLJ12953
0.642507117,D6S1101
0.891992762,FLJ11100
0.282594016,
0.769907116,FLJ00024
0.989050961,RAB35
0.671659621,F9
0.340040097,
0.153092071,HYPC
0.997579814,
0.170654754,AQP5
0.914135938,
0.878148214,G4
0.676132535,ABCC6
0.366363533,PODXL
0.676667576,
0.766517555,KIAA0615
0.683829251,
0.219081357,
0.071709064,LZLP
0.98146869,
0.2893188,TSPAN-2
0.965026241,
0.806821195,HTR1A
0.080355207,
0.682409712,FLJ10640
0.724610657,TNNI1
0.175912295,FLJ21511
0.253684825,
0.856161948,NSG-X
0.527181245,DEFB2
0.792726028,HSPA2
0.358014658,KIAA1287
0.334683873,MPHOSPH9
0.867921771,GNG3
0.047598223,CHUK
0.677278858,ODF2
0.561640313,CNR1
0.62874624,
0.608329182,
0.235399082,TNFAIP3
0.443562106,
0.179722481,
0.863105886,
0.490037422,LOC56965
0.342616915,CAT56
0.681136119,GAPD
0.223614463,SNRPA1
0.490838375,
0.662449461,FLJ10688
0.209784605,TTS-2.2
0.427687171,
0.453515929,MTHFD1
0.240495869,
0.697318967,
0.463026044,RPL23A
0.956326592,
0.776576589,
0.543394766,
0.943630167,C1QBP
0.720189914,RDH5
0.834907144,NAF1
0.333267938,ZNF9
0.345970671,PRKCA
0.748303248,
0.130022674,
0.993424917,PIST
0.620324112,FLJ20060
0.683849529,
0.970243514,MEGF10
0.866933768,HSRTSBETA
0.465548681,LOC63929
0.95021853,CDS1
0.77448183,B4GALT7
0.747037538,GRPR
0.21541847,PPP1CA
0.87838258,
0.474712177,
0.700558783,IMMT
0.600043114,FLJ20647
0.280920874,
0.960215521,FLJ20254
0.812932533,
0.303434578,KIAA0404
0.87350773,
0.193627827,
0.907056336,
0.699890724,PLA2G4A
0.402680155,MYST1
0.516361324,INPP5B
0.176356503,RX
0.444037961,
0.816050891,SLC16A3
0.91949884,
0.882838002,SARCOSIN
0.466183985,
0.10778955,
0.876067317,IFNA2
0.54487845,DCC
0.498096526,FACL1
0.817179575,FLJ20837
0.406301674,SLC21A6
0.919470344,SLC38A2
0.255780099,FLJ10287
0.381029685,FLJ12838
0.417338414,SERPINA6
0.750498119,WRB
0.101685926,
0.351580763,
0.547297095,ADRA1A
0.297760403,TNRC8
0.243798598,ADAM18
0.277229406,HCF-2
0.262157697,
0.486234688,
0.858254262,METAP2
0.888744996,SRGAP2
0.77624857,
0.419895941,FLJ11235
0.202008098,FEZ2
0.947452249,ELK3
0.002420032,
0.528337222,UMOD
0.307462834,
0.589290407,DDX15
0.152956921,
0.458212551,
0.795730345,ASMTL
0.878188086,EIF4EL3
0.62523582,PSMC2
0.727782282,DKFZP586D091
0.134990744,
0.559628008,DKFZp566H082
0.940698121,NRXN2
0.380638867,HAAO
0.200241197,SLC5A6
0.178332759,CRMP5
0.359394058,FGF16
0.493205716,GABRA4
0.111995075,
0.852888208,KRT20
0.18924122,KIAA1317
0.642578492,CAMP-GEFII
0.079518587,ATP11A
0.709830455,FLJ22402
0.571190447,LOC64145
0.208043931,KIAA1681
0.473376177,LOC81034
0.756639448,BAG4
0.931554577,
0.541421998,
0.638771071,TSSC1
0.037409323,CH25H
0.88173592,KIAA1009
0.625135237,SUPV3L1
0.040377976,SHC3
0.249728582,OR7E12P
0.969475557,
0.52995819,EML2
0.894119731,ADD3
0.849981857,
0.231086845,ATM
0.636586251,HMG1
0.230815355,HOXB13
0.350582923,ITK
0.190319147,PPP2R5E
0.421106625,KIAA1599
0.186646715,COL4A3
0.173593847,DKFZP566K023
0.691973208,LOC51639
0.733897463,LEC3
0.172382824,
0.05693212,TP53INP1
0.477643586,CLST11240
0.380216111,UBE2N
0.865767327,LOC56311
0.523659681,EFNA2
0.38575241,PRO1051
0.471442035,
0.55603481,ABH
0.742216856,
0.515297602,TUBB
0.858885839,RPS20
0.908766924,IL2RG
0.316143906,
0.529622265,HIRA
0.918502958,BZRP
0.306702101,CASP5
0.191861818,GPRK5
0.609317127,FLJ13046
0.404741527,
0.328718343,CPVL
0.908642173,SPC18
0.50850623,MST1
0.092289115,GATA1
0.53766537,FLJ10392
0.423578821,LOC90355
0.964187594,
0.282856716,
0.478915397,PPP2CB
0.475567199,
0.00492717,FLJ20008
0.37490609,ZNF16
0.415113018,
0.763282359,
0.588763565,BMP2
0.76754992,FBXO2
0.192727612,IL10
0.145236272,LOC55884
0.403705258,SYNJ2
0.112325031,SAP18
0.333562729,FLJ20783
